id,barcode,category,category_code,cpg,ref,name,top_brand
5f3e9172be37ce5a0e01b956,511111915560,Baking,BAKING,5f3e9172be37ce5a0e01b952,,test brand @1597935986474,
540f241c68abd3c7065097d5,511111602767,,,540f215de4b09fb9af4b49f1,,Prairie Farms,
5ab13217e4b0915382df761b,511111804321,Snacks,,5a734034e4b0d58f376be874,,Milano,False
5fd3acb9be37ce0d9386bb4c,511111618225,Baking,BAKING,5fd3acb9be37ce0d9386bb4b,,test brand @1607707833391,False
53501e6cb9237fd7718f9e25,511111402800,,,53501d2ab9237fd7718f9e1a,,Palermo,
5f208db0be37ce7958c59527,511111815228,Baking,BAKING,5f208db0be37ce7958c59526,,test brand @1595968944654,
5dc07e2aa60b873d6b0666d1,511111006305,,,53e10d6368abd3c7065097cc,,"General Mills ""Big G"" Cereal",
5f493e73be37ce64d0ae36c7,511111516125,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1598635635448,
592486bde410d61fcea3d125,511111500896,Personal Care,,5332f5f6e4b03c9a25efd0b4,,CLEAR,False
5a5d10b5e4b06ba572cf2497,511111700463,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Arnold Palmer Spiked,False
5fb81985be37ce522e165cdb,511111817703,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Absolut® Lime,False
5fb81718be37ce522e165cd6,511111817659,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Absolut® Juice Strawberry,False
5fb817e8be37ce522e165cd8,511111517672,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Absolut® Original,False
5fb818abbe37ce522e165cd9,511111717683,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Absolut® Mandrin,False
5fb7f9c2be37ce522e165cc8,511111517511,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Absolut® Elyx,False
5fb81796be37ce522e165cd7,511111017660,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Absolut® Juice Apple,False
5fb7f8febe37ce522e165cc7,511111017509,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Aberlour®,False
5fb80a6bbe37ce522e165cd0,511111317593,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Jameson® Cold Brew ,False
5fb6d68abe37ce522e165cbf,511111817420,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Jefferson’s Reserve®,False
5fb6d5e4be37ce522e165cbe,511111617419,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Campo Viejo®,False
5fb7e90fbe37ce522e165cc5,511111917489,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Kahlua®,False
5fb7e52abe37ce522e165cc2,511111017455,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Mumm Napa®,False
5fb7e7aebe37ce522e165cc4,511111717478,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Malfy®,False
5fb80e12be37ce522e165cd4,511111117636,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Malibu® Lime,False
5fb80e70be37ce522e165cd5,511111317647,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Malibu® Strawberry,False
5fb7fae8be37ce522e165cca,511111217534,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Redbreast 12YO ,False
5f38578fbe37ce5178517ad5,511111115434,Baking,BAKING,5f38578fbe37ce5178517ad3,,test brand @1597527951412,
5f441281be37ce5dbe9b7c84,511111215820,Baking,BAKING,5f441281be37ce5dbe9b7c83,,test brand @1598296705593,
5a5d25b6e4b0db471c2d042c,511111800200,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Sol,False
5332f807e4b03c9a25efd16f,511111903291,,,5332f7ffe4b03c9a25efd16b,,Activia,
585a9618e4b03e62d1ce0e75,511111201793,Snacks,,5332f5fbe4b03c9a25efd0ba,,Baked!,True
5f513ea1be37ce21f1287c06,511111816546,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1599159969725,
5f4cffbba475f1050a66b574,511111216421,Baking,BAKING,5f4cffbaa475f1050a66b573,,test brand @1598881723241,
57ebc2f0e4b0ac389136a34c,511111701903,Grocery,,559c2234e4b06aca36af13c6,,Wyler's,False
5f7ba932be37ce2f290fb254,511111616979,Baking,BAKING,5f7ba932be37ce2f290fb251,,test brand @1601939762943,
5db9e6551dda2c3e1416aea0,511111006183,Frozen,,559c2234e4b06aca36af13c6,,Fat Rabbit,
5daf60021dda2c3e1416ae9a,511111406068,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,,Total™,
5f493e72be37ce64d0ae36c1,511111516071,Baking,BAKING,5f493e72be37ce64d0ae36c0,,test brand @1598635634169,
5f493dabbe37ce64d0ae36bb,511111616023,Baking,BAKING,5f493dabbe37ce64d0ae36ba,,test brand @1598635435829,
55a58727e4b0d0a65b3693cd,511111402688,,,55a58719e4b0d0a65b3693cc,,Nature's Bakery,
5fd3ae1fbe37ce0d9386bb55,511111118237,Baking,BAKING,5fd3ae1fbe37ce0d9386bb54,,test brand @1607708191092,False
5332fa75e4b03c9a25efd220,511111503026,,,5332f5ebe4b03c9a25efd0a8,,Coca-Cola Zero,
5fb80dd6be37ce522e165cd3,511111617624,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Malibu® Pineapple,False
5c49d24df0276e771967371a,511111104742,Baby,,59b96571e4b0bf7c7980588b,,PURE BLISS,
5a8c36a1e4b0ccf165fac9e8,511111604198,Snacks,,5a734034e4b0d58f376be874,,Royal Dansk,False
5f4a64e7be37ce17d23b317c,511111416227,Baking,BAKING,5f4a64e7be37ce17d23b3178,,test brand @1598711015578,
57ebc13de4b0ac389136a33e,511111402039,Dairy,,53e10d6368abd3c7065097cc,,Kraft Shredded Cheese,
57d9612be4b0ac389136a2ba,511111402312,Frozen,,559c2234e4b06aca36af13c6,,Devour,False
5a8c2f7ce4b0ccf165fac9e3,511111704096,Canned Goods & Soups,,5a734034e4b0d58f376be874,,Campbell's,False
5f16f536be37ce2b30061e26,511111915072,Baking,BAKING,5f16f535be37ce2b30061e24,,test brand @1595340086011,
5a4d254ce4b0bcb2c74ea780,511111200475,Beverages,,5332f5fbe4b03c9a25efd0ba,,STUBBORN SODA,False
5fb6d83cbe37ce522e165cc1,511111517443,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,,Avion® Silver,False
5ff74126be37ce1e961f3271,511111318682,Baking,BAKING,5ff74126be37ce1e961f326e,,test brand @1610039590413,False
5ff74126be37ce1e961f326f,511111618669,Baking,BAKING,5ff74126be37ce1e961f326e,,test brand @1610039590349,False
5ff74126be37ce1e961f3272,511111818694,Baking,BAKING,5ff74126be37ce1e961f326e,,test brand @1610039590443,False
5ff744ffbe37ce1e961f3275,511111918714,Baking,BAKING,5ff744ffbe37ce1e961f3274,,test brand @1610040575410,False
5ff74126be37ce1e961f3270,511111118671,Baking,BAKING,5ff74126be37ce1e961f326e,,test brand @1610039590383,False
5ff74126be37ce1e961f3273,511111418702,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1610039590990,False
5ffe3686be37ce5e01754c5e,511111719441,Baking,BAKING,5ffe3686be37ce5e01754c5d,,test brand @1610495622485,False
5ffe3a86be37ce7aab2d4fd5,511111619499,Baking,BAKING,5ffe3a85be37ce7aab2d4fd4,,test brand @1610496646103,False
5ffe3686be37ce5e01754c5f,511111219453,Baking,BAKING,5ffe3686be37ce5e01754c5d,,test brand @1610495622510,False
5ffe3687be37ce5e01754c62,511111119487,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1610495623019,False
5ffe3686be37ce5e01754c60,511111419464,Baking,BAKING,5ffe3686be37ce5e01754c5d,,test brand @1610495622536,False
5ffe3686be37ce5e01754c61,511111919476,Baking,BAKING,5ffe3686be37ce5e01754c5d,,test brand @1610495622560,False
5e5ff158ee7f2d0b35b2a18d,511111214038,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,,ONE A DAY®,False
5332fa77e4b03c9a25efd225,511111803003,,,5332f5ebe4b03c9a25efd0a8,,Cherry Coke,
5d659490a3a018514994f433,511111705239,Magazines,,5d5d4fd16d5f3b23d1bc7905,,Happy Paws,
5e710da7ee7f2d0b35b2a191,511111614074,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,5e5ea9cc9c50da1291a6d074,,COUNTRY CROCK ORIGINAL,
592486bee410d61fcea3d12c,511111900825,Condiments & Sauces,,5332f5f6e4b03c9a25efd0b4,,Mayo by HELLMANN'S/BEST FOODS,False
5f38578fbe37ce5178517ad4,511111615422,Baking,BAKING,5f38578fbe37ce5178517ad3,,test brand @1597527951382,
5f772952be37ce6b592e90d4,511111516798,Baking,BAKING,5f772951be37ce6b592e90d1,,test brand @1601644882040,
5f385790be37ce5178517ad8,511111015468,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1597527952048,
5f4a650bbe37ce17d23b317f,511111116240,Baking,BAKING,5f4a650bbe37ce17d23b317e,,test brand @1598711051957,
5f43faadbe37ce3ef3fd371b,511111715764,Baking,BAKING,5f43faadbe37ce3ef3fd371a,,test brand @1598290605359,
5f208dafbe37ce7958c59525,511111615217,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1595968943787,
592486bfe410d61fcea3d13c,511111200680,Frozen,,5332f5f6e4b03c9a25efd0b4,,TALENTI,False
5f493e72be37ce64d0ae36c3,511111716082,Baking,BAKING,5f493e72be37ce64d0ae36c2,,test brand @1598635634767,
5da6097ea60b87376833e358,511111305842,Health & Wellness,,53e10d6368abd3c7065097cc,,ONE A DAY® VITACRAVES ADULT MULTIVITAMINS,
58b59950e4b0857c2ddb7254,511111601005,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Red Dog,
58861c7e4e8d0d20bc42c4ee,511111201359,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Smith & Forge Hard Cider,False
5a5e34fee4b0db471c2d0436,511111200031,Beverages,,5332f5fbe4b03c9a25efd0ba,,LIPTON Iced Tea Beverages,False
585a96f5e4b03e62d1ce0e8d,511111201564,Snacks,,5332f5fbe4b03c9a25efd0ba,,Ruffles,
5ab13165e4b0be0a89bb0b03,511111604310,Beverages,,5a734034e4b0d58f376be874,,V8 Plus Energy,False
5afda618e4b0c11cfecd49fa,511111804550,Snacks,,5a734034e4b0d58f376be874,,POP SECRET,False
5f7ba933be37ce2f290fb256,511111316992,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1601939763539,
5332f800e4b03c9a25efd16c,511111203322,,,5332f7ffe4b03c9a25efd16b,,Fruit on the Bottom,
5887a0fde4b02187f85cdad1,511111801191,Beverages,,559c2234e4b06aca36af13c6,,Capri Sun,False
5a5d1acce4b0db471c2d0421,511111100416,Snacks,,5332f5fbe4b03c9a25efd0ba,,NUT HARVEST,
5f4cff1ba475f1050a66b569,511111916390,Baking,BAKING,5f4cff1aa475f1050a66b566,,test brand @1598881563437,
57c0810fe4b0718ff5fcb02d,511111902539,,,5332f5f2e4b03c9a25efd0aa,,Famous Amos,
5f628215be37ce78e6e2efac,511111216650,Baking,BAKING,5f628214be37ce78e6e2efaa,,test brand @1600291349208,
53501d2ab9237fd7718f9e19,511111102823,,,53501d2ab9237fd7718f9e18,,Emils,
5b184cdbe4b0d159a5b66e2b,511111204596,Beer Wine Spirits,,53e10d6368abd3c7065097cc,,Henry Weinhard's,
5f504ac3be37ce0b793c9416,511111116479,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1599097539366,
5d6415b3a3a018514994f428,511111905035,Magazines,,5d5d4fd16d5f3b23d1bc7905,,People Special Edition Magazine,
5dc07880a60b873d6b0666cf,511111706274,Breakfast & Cereal,,53e10d6368abd3c7065097cc,,Fruity Cheerios™,
5da608821dda2c3e1416ae8c,511111905752,Health & Wellness,,53e10d6368abd3c7065097cc,,Flintstones™ MULTIVITAMIN GUMMY,
57e58166e4b0ac389136a30b,511111102267,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Foster's,False
5d5411eda3a018514994f420,511111904892,Condiments & Sauces,,559c2234e4b06aca36af13c6,,F. Whitlock & Sons BBQ Sauce,
5ff75cdfbe37ce1e961f328f,511111318804,Baking,BAKING,5ff75cdebe37ce1e961f328c,,test brand @1610046687007,False
5ff75cdfbe37ce1e961f3290,511111818816,Baking,BAKING,5ff75cdebe37ce1e961f328c,,test brand @1610046687035,False
5ff75cdebe37ce1e961f328e,511111718796,Baking,BAKING,5ff75cdebe37ce1e961f328c,,test brand @1610046686980,False
5f504ac2be37ce0b793c9414,511111416456,Baking,BAKING,5f504ac2be37ce0b793c9411,,test brand @1599097538571,
5e710dd5ee7f2d0b35b2a193,511111314097,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,5e5ea9cc9c50da1291a6d074,,I CAN'T BELIEVE IT'S NOT BUTTER!,
5fcff304be37ce6d53dfc686,511111118008,Baking,BAKING,5fcff304be37ce6d53dfc683,,test brand @1607463684777,False
585a961fe4b03e62d1ce0e76,511111701781,Snacks,,5332f5fbe4b03c9a25efd0ba,,Baken-Ets,True
5daf472da60b87376833e35e,511111405979,Dairy,,5332f5f3e4b03c9a25efd0ae,,LIBERTÉ®,
5dc076e41dda2c0ad7da64ab,511111006251,Breakfast & Cereal,,53e10d6368abd3c7065097cc,,Apple Cinnamon Cheerios™,
5a5d2695e4b0db471c2d042d,511111700180,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,St. Stefanus,
5332f5ebe4b03c9a25efd0a7,511111304050,,,5332f5ebe4b03c9a25efd0a8,,Monster,
585a9653e4b03e62d1ce0e7b,511111101734,Beverages,,5332f5fbe4b03c9a25efd0ba,,Dole Chilled Fruit Juices,False
5f35a0bcbe37ce6853cff20b,511111915409,Baking,BAKING,5f35a0bcbe37ce6853cff20a,,test brand @1597350076586,
5332f70ee4b03c9a25efd0f7,511111703822,,,5332f5f3e4b03c9a25efd0ae,,Haagen-Dazs,
592486bfe410d61fcea3d13a,511111700692,Personal Care,,5332f5f6e4b03c9a25efd0b4,,SUAVE,False
57ebbed8e4b0ac389136a32e,511111402190,Condiments & Sauces,,559c2234e4b06aca36af13c6,,Classico,False
57c08275e4b0718ff5fcb036,511111402473,,,5332f7a7e4b03c9a25efd134,,Brahma,
5fb82a34be37ce522e165ce5,511111717805,Grocery,GROCERY,5fb6b608be37ce522e165cb9,,Stroehmann,False
5d66d9016d5f3b6188d4f04a,511111305354,Beverages,,5332f5fbe4b03c9a25efd0ba,,Bubly Sparkling Water,False
5ab152fae4b0be0a89bb0b05,511111004356,Grocery,,5a734034e4b0d58f376be874,,1915 Bolthouse Farms,False
5ff75cdfbe37ce1e961f3291,511111018827,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1610046687624,False
5ff75cdebe37ce1e961f328d,511111218784,Baking,BAKING,5ff75cdebe37ce1e961f328c,,test brand @1610046686954,False
5ff768d4be37ce1e961f329a,511111518839,Baking,BAKING,5ff768d4be37ce1e961f3299,,test brand @1610049748078,False
5e5ff32bee7f2d0b35b2a190,511111114062,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,,MIRALAX®LAXATIVES,False
5fd3ae1fbe37ce0d9386bb56,511111318248,Baking,BAKING,5fd3ae1fbe37ce0d9386bb54,,test brand @1607708191128,False
5fd3ae1fbe37ce0d9386bb57,511111818250,Baking,BAKING,5fd3ae1fbe37ce0d9386bb54,,test brand @1607708191160,False
5fd3ae1fbe37ce0d9386bb58,511111018261,Baking,BAKING,5fd3ae1fbe37ce0d9386bb54,,test brand @1607708191197,False
5fd3ae1fbe37ce0d9386bb59,511111518273,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1607708191721,False
5fd3ae20be37ce0d9386bb5b,511111718284,Baking,BAKING,5fd3ae20be37ce0d9386bb5a,,test brand @1607708192160,False
5fff3aa0be37ce2bb793011a,511111519591,Baking,BAKING,5fff3aa0be37ce2bb7930116,,test brand @1610562208718,False
6000a0c6be37ce2bb793011d,511111619611,Baking,BAKING,6000a0c6be37ce2bb793011c,,test brand @1610653894219,False
5fff3aa0be37ce2bb7930117,511111319566,Baking,BAKING,5fff3aa0be37ce2bb7930116,,test brand @1610562208600,False
5fff3aa0be37ce2bb7930118,511111819578,Baking,BAKING,5fff3aa0be37ce2bb7930116,,test brand @1610562208645,False
5fff3aa1be37ce2bb793011b,511111119609,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1610562209325,False
5fff3aa0be37ce2bb7930119,511111019589,Baking,BAKING,5fff3aa0be37ce2bb7930116,,test brand @1610562208680,False
6000b8c3be37ce321363c6c3,511111019701,Baking,BAKING,6000b8c3be37ce321363c6bf,,test brand @1610660035827,False
6000b8c3be37ce321363c6c2,511111419693,Baking,BAKING,6000b8c3be37ce321363c6bf,,test brand @1610660035788,False
6000b8c4be37ce321363c6c4,511111519713,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1610660036398,False
60019b82be37ce4f17e558d2,511111219736,Baking,BAKING,60019b82be37ce4f17e558d1,,test brand @1610718082493,False
585a973ee4b03e62d1ce0e97,511111801474,Beverages,,5332f5fbe4b03c9a25efd0ba,,Tropicana Trop 50,False
552ecc9be4b02ff29f99b214,511111702733,,,5459429be4b0bfcb1e864082,,Valu Time,
580dffa7e4b0f32b2de21383,511111201847,Frozen,,559c2234e4b06aca36af13c6,,TGI Fridays,False
5a5d1d71e4b06ba572cf249c,511111600350,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Cusquena,
5fb6b6e1be37ce522e165cbb,511111517399,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,,Arnold ,False
57ebc188e4b0ac389136a343,511111001997,Beverages,,559c2234e4b06aca36af13c6,,McCafé,False
5afda307e4b03bf01c2a2966,511111404514,Snacks,,5a734034e4b0d58f376be874,,O-Ke-Doke,False
5fcda494be37ce688e08b0ce,511111517955,Baking,BAKING,5fcda494be37ce688e08b0cb,,test brand @1607312532260,False
5da606c61dda2c3e1416ae87,511111505648,Health & Wellness,,53e10d6368abd3c7065097cc,,ALKA SELTZER® ADULT HEARTBURN CHEWS/ GUMMY/ TAB,
5f19e054be37ce33f74a1672,511111615149,Baking,BAKING,5f19e054be37ce33f74a166e,,test brand @1595531348450,
5f493dabbe37ce64d0ae36be,511111816058,Baking,BAKING,5f493dabbe37ce64d0ae36ba,,test brand @1598635435926,
5fd29590be37ce38bbbefb26,511111018056,Baking,BAKING,5fd29590be37ce38bbbefb25,,test brand @1607636368135,False
5f493d85be37ce64d0ae36b2,511111416012,Baking,BAKING,5f493d85be37ce64d0ae36b1,,test brand @1598635397611,
58861c7f4e8d0d20bc42c4fb,511111201281,Breakfast & Cereal,,5332f5fbe4b03c9a25efd0ba,,Quaker Oatmeal Squares,False
5dd59806a60b870fc613f7ca,511111806387,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,,Oatmeal Crisp™ Cereal,
58861c7e4e8d0d20bc42c4e4,511111101383,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Milwaukee's Best Light,
5ff3842abe37ce2c56dacbac,511111818533,Baking,BAKING,5ff3842abe37ce2c56dacbab,,test brand @1609794602668,False
5ff3842bbe37ce2c56dacbaf,511111518556,Baking,BAKING,5ff3842bbe37ce2c56dacbad,,test brand @1609794603283,False
5ec2dd58be37ce5234ec36b9,511111614630,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,,Phillips'®Digestive,False
6000b8c3be37ce321363c6c1,511111919681,Baking,BAKING,6000b8c3be37ce321363c6bf,,test brand @1610660035741,False
6000b8c4be37ce321363c6c6,511111719724,Baking,BAKING,6000b8c4be37ce321363c6c5,,test brand @1610660036852,False
5ff3842bbe37ce2c56dacbae,511111018544,Baking,BAKING,5ff3842bbe37ce2c56dacbad,,test brand @1609794603236,False
5ff3842bbe37ce2c56dacbb1,511111218579,Baking,BAKING,5ff3842bbe37ce2c56dacbad,,test brand @1609794603367,False
5ff3842bbe37ce2c56dacbb0,511111718567,Baking,BAKING,5ff3842bbe37ce2c56dacbad,,test brand @1609794603327,False
5ff3842bbe37ce2c56dacbb2,511111418580,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1609794603941,False
5ff73cf9be37ce1e961f3257,511111918592,Baking,BAKING,5ff73cf9be37ce1e961f3256,,test brand @1610038521409,False
60019b82be37ce4f17e558d3,511111419747,Baking,BAKING,60019b82be37ce4f17e558d1,,test brand @1610718082601,False
60019b83be37ce4f17e558d6,511111619772,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1610718083279,False
60074261be37ce360be639f6,511111319795,Baking,BAKING,60074260be37ce360be639f5,,test brand @1611088480964,False
60019b82be37ce4f17e558d5,511111119760,Baking,BAKING,60019b82be37ce4f17e558d1,,test brand @1610718082685,False
60019b83be37ce4f17e558d8,511111819783,Baking,BAKING,60019b83be37ce4f17e558d7,,test brand @1610718083421,False
60019b82be37ce4f17e558d4,511111919759,Baking,BAKING,60019b82be37ce4f17e558d1,,test brand @1610718082644,False
5ff8b5febe37ce4a13986614,511111319122,Baking,BAKING,5ff8b5febe37ce4a13986613,,test brand @1610135038186,False
5ff8b5fcbe37ce4a13986612,511111119111,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1610135036684,False
5ffe2df8be37ce5e01754c20,511111919193,Baking,BAKING,5ffe2df8be37ce5e01754c1f,,test brand @1610493432606,False
5ffe2e38be37ce5e01754c22,511111519201,Baking,BAKING,5ffe2e38be37ce5e01754c21,,test brand @1610493496943,False
5ffe2ca1be37ce5e01754c0e,511111219170,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1610493089082,False
5ff8b5fbbe37ce4a13986610,511111019091,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,,test brand @1610135035614,False
5ffe2ce0be37ce5e01754c17,511111419181,Baking,BAKING,5ffe2ce0be37ce5e01754c16,,test brand @1610493152468,False
5ff8b5fbbe37ce4a13986611,511111619109,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,,test brand @1610135035679,False
5ff8b5fbbe37ce4a1398660f,511111519089,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,,test brand @1610135035546,False
5ffe2ca0be37ce5e01754c0a,511111819134,Baking,BAKING,5ffe2ca0be37ce5e01754c09,,test brand @1610493088286,False
5ffe2ca0be37ce5e01754c0c,511111519157,Baking,BAKING,5ffe2ca0be37ce5e01754c09,,test brand @1610493088459,False
5ffe2ca0be37ce5e01754c0b,511111019145,Baking,BAKING,5ffe2ca0be37ce5e01754c09,,test brand @1610493088421,False
5ffe2ca0be37ce5e01754c0d,511111719168,Baking,BAKING,5ffe2ca0be37ce5e01754c09,,test brand @1610493088494,False
5ff789d5be37ce786ba0f6a9,511111819066,Baking,BAKING,5ff789d5be37ce786ba0f6a8,,test brand @1610058197026,False
5ff789c5be37ce786ba0f6a6,511111119043,Baking,BAKING,5ff789c5be37ce786ba0f6a2,,test brand @1610058181760,False
5ff8b5fbbe37ce4a1398660e,511111319078,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,,test brand @1610135035331,False
5ff789c6be37ce786ba0f6a7,511111619055,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1610058182453,False
5ff789c5be37ce786ba0f6a4,511111419020,Baking,BAKING,5ff789c5be37ce786ba0f6a2,,test brand @1610058181682,False
5ff789c5be37ce786ba0f6a5,511111919032,Baking,BAKING,5ff789c5be37ce786ba0f6a2,,test brand @1610058181719,False
5dc07bee1dda2c0ad7da64ac,511111906285,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,,Hershey's™ Cereal,
5f441280be37ce5dbe9b7c7f,511111415787,Baking,BAKING,5f441280be37ce5dbe9b7c7d,,test brand @1598296704728,
58861c7e4e8d0d20bc42c4f5,511111701347,Beverages,,53e10d6368abd3c7065097cc,,Amp Energy,False
5332f754e4b03c9a25efd112,511111003755,,,5332f5ebe4b03c9a25efd0a8,,Fuze,
5d66d6a2a3a018093ab34727,511111905318,Magazines,,5d5d4fd16d5f3b23d1bc7905,,Eat This Not That Magazine,
592486bde410d61fcea3d120,511111500940,Personal Care,,5332f5f6e4b03c9a25efd0b4,,AXE,False
5f493dabbe37ce64d0ae36bc,511111116035,Baking,BAKING,5f493dabbe37ce64d0ae36ba,,test brand @1598635435855,
5fc54c0ebe37ce1911dbb3b6,511111617907,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1606765582946,False
5332f712e4b03c9a25efd0f8,511111503811,,,5332f712e4b03c9a25efd0f9,,Kemps,
5332f70ae4b03c9a25efd0f4,511111203834,Beverages,,53e10d6368abd3c7065097cc,,Barmen,
5f7ba678be37ce23081c5297,511111216933,Baking,BAKING,5f7ba678be37ce23081c5296,,test brand @1601939064752,
5c6d51d695144c607914426f,511111806509,Breakfast & Cereal,,5c6d516795144c607914426e,,alexa-o's,True
5332f5f4e4b03c9a25efd0af,511111904014,,,5332f5f2e4b03c9a25efd0aa,,Frosted Mini-Wheats,
5da607ef1dda2c3e1416ae89,511111005704,Health & Wellness,,53e10d6368abd3c7065097cc,,Bayer® ASPRIN TAB/ CAPS/ CHEWS,
5f99f720be37ce13da9eaded,511111017172,Baking,BAKING,5f99f720be37ce13da9eadec,,test brand @1603925792078,
5d6417dda3a018514994f42a,511111805069,Magazines,,5d5d4fd16d5f3b23d1bc7905,,InStyle,
57e581dfe4b0ac389136a30e,511111402244,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Steel Reserve,False
5d603430a3a018514994f423,511111904946,Snacks,,5332f5fbe4b03c9a25efd0ba,,Pop Works & Company Popcorn,
5a4d2489e4b0d5c3fd86b67a,511111900498,Snacks,,5332f5fbe4b03c9a25efd0ba,,SABRITONES,
5d66def56d5f3b6188d4f052,511111205456,Magazines,,5d5d4fd16d5f3b23d1bc7905,,TIME Special Edition Magazine,
5a5d1ef1e4b0db471c2d0426,511111200314,Grocery,,559c2234e4b06aca36af13c6,,SURE-JELL,False
5a5d26c7e4b06ba572cf24a5,511111500179,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Terrapin,
588ba164e4b02187f85cdadf,511111501053,Frozen,,559c2234e4b06aca36af13c6,,Smart Made,False
5f872bd4be37ce66db5dd983,511111417057,Baking,BAKING,5f872bd3be37ce66db5dd982,,test brand @1602694099888,
5d6415a26d5f3b23d1bc790b,511111405023,Magazines,,5d5d4fd16d5f3b23d1bc7905,,Coastal Living Magazine,
5a8c5ee7e4b07f0a2dac8948,511111404231,Personal Care,,5332f5f6e4b03c9a25efd0b4,,LOVE BEAUTY AND PLANET,False
